iso_code,date,age_group_id,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
LTU,4/06/2021,8,40.29,17.68
LTU,4/06/2021,13,48.07,28.81
LTU,4/06/2021,17,62.4,45.39
LTU,4/06/2021,21,67.91,58.56
LTU,4/06/2021,23,52.98,48.59
LTU,11/06/2021,3,38.53,16.17
LTU,11/06/2021,8,43.58,21.69
LTU,11/06/2021,13,49.99,33.92
LTU,11/06/2021,17,63.71,49.91
LTU,11/06/2021,21,68.5,61.78
LTU,11/06/2021,23,53.47,49.86
LTU,18/06/2021,3,40.52,19.18
LTU,18/06/2021,8,45.23,27.46
LTU,18/06/2021,13,51.38,38.92
LTU,18/06/2021,17,64.74,54.49
LTU,18/06/2021,21,69.01,64.4
LTU,18/06/2021,23,53.86,50.95
LTU,25/06/2021,3,41.69,27.76
LTU,25/06/2021,8,46.18,33.5
LTU,25/06/2021,13,52.06,42.14
LTU,25/06/2021,17,65.21,57.46
LTU,25/06/2021,21,69.24,65.59
LTU,25/06/2021,23,54.04,51.57
LTU,2/07/2021,3,43.26,34.42
LTU,2/07/2021,8,47.38,38.61
LTU,2/07/2021,13,53.1,45.75
LTU,2/07/2021,17,66,60.26
LTU,2/07/2021,21,69.67,66.72
LTU,2/07/2021,23,54.4,52.25
LTU,9/07/2021,3,44.5,37.14
LTU,9/07/2021,8,48.53,41.31
LTU,9/07/2021,13,54.1,48.1
LTU,9/07/2021,17,66.78,62.01
LTU,9/07/2021,21,70.07,67.33
LTU,9/07/2021,23,54.69,52.66
LTU,16/07/2021,3,45.71,39.15
LTU,16/07/2021,8,49.93,43.42
LTU,16/07/2021,13,55.43,49.95
LTU,16/07/2021,17,67.63,63.22
LTU,16/07/2021,21,70.42,67.7
LTU,16/07/2021,23,54.97,52.95
LTU,23/07/2021,3,47.79,40.74
LTU,23/07/2021,8,52.43,45.25
LTU,23/07/2021,13,57.78,51.45
LTU,23/07/2021,17,69.13,64.25
LTU,23/07/2021,21,71.05,68.07
LTU,23/07/2021,23,55.37,53.19
LTU,30/07/2021,3,50.83,42.52
LTU,30/07/2021,8,55.61,47.34
LTU,30/07/2021,13,60.92,53.1
LTU,30/07/2021,17,71.12,65.32
LTU,30/07/2021,21,71.8,68.41
LTU,30/07/2021,23,55.91,53.47
LTU,6/08/2021,3,52.19,43.64
LTU,6/08/2021,8,56.99,48.57
LTU,6/08/2021,13,62.17,53.97
LTU,6/08/2021,17,71.96,65.89
LTU,6/08/2021,21,72.2,68.63
LTU,6/08/2021,23,56.2,53.62
LUX,8/01/2021,3,0.03,0
LUX,8/01/2021,8,0.2,0
LUX,8/01/2021,13,0.28,0
LUX,8/01/2021,17,0.19,0
LUX,8/01/2021,21,0.21,0
LUX,8/01/2021,23,1.34,0
LUX,15/01/2021,3,0.07,0
LUX,15/01/2021,8,0.42,0
LUX,15/01/2021,13,0.55,0
LUX,15/01/2021,17,0.36,0
LUX,15/01/2021,21,0.43,0
LUX,15/01/2021,23,3.4,0
LUX,22/01/2021,3,0.27,0.03
LUX,22/01/2021,8,0.86,0.2
LUX,22/01/2021,13,1.07,0.28
LUX,22/01/2021,17,0.57,0.14
LUX,22/01/2021,21,0.49,0.02
LUX,22/01/2021,23,3.41,0
LUX,29/01/2021,3,0.47,0.03
LUX,29/01/2021,8,1.37,0.2
LUX,29/01/2021,13,1.69,0.28
LUX,29/01/2021,17,0.89,0.19
LUX,29/01/2021,21,0.98,0.21
LUX,29/01/2021,23,5.98,1.26
LUX,5/02/2021,3,0.63,0.07
LUX,5/02/2021,8,1.71,0.42
LUX,5/02/2021,13,2.11,0.54
LUX,5/02/2021,17,1.08,0.36
LUX,5/02/2021,21,1.36,0.41
LUX,5/02/2021,23,9.54,3.25
LUX,12/02/2021,3,0.88,0.22
LUX,12/02/2021,8,2.19,0.72
LUX,12/02/2021,13,2.61,0.87
LUX,12/02/2021,17,1.4,0.49
LUX,12/02/2021,21,1.61,0.46
LUX,12/02/2021,23,10.58,3.27
LUX,19/02/2021,3,1.39,0.34
LUX,19/02/2021,8,2.91,1.04
LUX,19/02/2021,13,3.42,1.3
LUX,19/02/2021,17,1.75,0.61
LUX,19/02/2021,21,2.21,0.5
LUX,19/02/2021,23,16.8,3.32
LUX,26/02/2021,3,1.6,0.47
LUX,26/02/2021,8,3.24,1.37
LUX,26/02/2021,13,3.83,1.7
LUX,26/02/2021,17,1.93,0.88
LUX,26/02/2021,21,2.35,0.96
LUX,26/02/2021,23,23.18,5.76
LUX,5/03/2021,3,1.76,0.63
LUX,5/03/2021,8,3.39,1.75
LUX,5/03/2021,13,4.04,2.17
LUX,5/03/2021,17,3.42,1.08
LUX,5/03/2021,21,2.69,1.32
LUX,5/03/2021,23,37.35,9.19
LUX,12/03/2021,3,1.98,0.75
LUX,12/03/2021,8,3.51,1.9
LUX,12/03/2021,13,4.33,2.32
LUX,12/03/2021,17,4.8,1.24
LUX,12/03/2021,21,9.79,1.55
LUX,12/03/2021,23,63.73,10.21
LUX,19/03/2021,3,2.12,0.91
LUX,19/03/2021,8,3.67,1.99
LUX,19/03/2021,13,4.69,2.43
LUX,19/03/2021,17,5.5,1.45
LUX,19/03/2021,21,30.44,2.14
LUX,19/03/2021,23,78.16,15.97
LUX,26/03/2021,3,2.29,1.04
LUX,26/03/2021,8,3.91,2.16
LUX,26/03/2021,13,4.94,2.67
LUX,26/03/2021,17,5.77,1.6
LUX,26/03/2021,21,50.38,2.27
LUX,26/03/2021,23,80.07,22.26
LUX,2/04/2021,3,2.5,1.06
LUX,2/04/2021,8,4.22,2.2
LUX,2/04/2021,13,5.43,2.76
LUX,2/04/2021,17,11.2,1.98
LUX,2/04/2021,21,76.88,2.63
LUX,2/04/2021,23,80.66,36.33
LUX,9/04/2021,3,2.8,1.13
LUX,9/04/2021,8,4.54,2.26
LUX,9/04/2021,13,6.11,2.97
LUX,9/04/2021,17,31.57,2.7
LUX,9/04/2021,21,78.71,8.93
LUX,9/04/2021,23,80.85,61.13
LUX,16/04/2021,3,3.01,1.3
LUX,16/04/2021,8,4.87,2.49
LUX,16/04/2021,13,7.33,3.35
LUX,16/04/2021,17,63,6.48
LUX,16/04/2021,21,79.73,27.86
LUX,16/04/2021,23,81.26,73.94
LUX,23/04/2021,3,3.13,1.44
LUX,23/04/2021,8,5.32,2.82
LUX,23/04/2021,13,12.33,3.75
LUX,23/04/2021,17,73.2,6.76
LUX,23/04/2021,21,80.3,28.84
LUX,23/04/2021,23,81.93,74.81
LUX,30/04/2021,3,3.34,1.81
LUX,30/04/2021,8,6,3.47
LUX,30/04/2021,13,28.05,4.52
LUX,30/04/2021,17,75.48,7.12
LUX,30/04/2021,21,81.18,29.2
LUX,30/04/2021,23,82.34,75
LUX,7/05/2021,3,3.53,2.16
LUX,7/05/2021,8,10.46,4.01
LUX,7/05/2021,13,44.32,8.61
LUX,7/05/2021,17,76.65,25.24
LUX,7/05/2021,21,81.87,31.01
LUX,7/05/2021,23,82.87,75.29
LUX,14/05/2021,3,3.72,2.48
LUX,14/05/2021,8,12.77,4.42
LUX,14/05/2021,13,63.63,11.73
LUX,14/05/2021,17,78.16,51.72
LUX,14/05/2021,21,82.48,31.94
LUX,14/05/2021,23,83.51,75.72
LUX,21/05/2021,3,3.88,2.75
LUX,21/05/2021,8,17.71,5.61
LUX,21/05/2021,13,73.21,18.19
LUX,21/05/2021,17,78.91,62.62
LUX,21/05/2021,21,82.96,33.41
LUX,21/05/2021,23,83.95,77.56
LUX,28/05/2021,3,3.97,2.97
LUX,28/05/2021,8,19.89,6.41
LUX,28/05/2021,13,74.44,33.61
LUX,28/05/2021,17,79.43,65.16
LUX,28/05/2021,21,83.37,36.09
LUX,28/05/2021,23,84.28,79.59
LUX,4/06/2021,3,4.1,3.28
LUX,4/06/2021,8,28.89,7.83
LUX,4/06/2021,13,75.11,44.93
LUX,4/06/2021,17,79.76,66.45
LUX,4/06/2021,21,83.62,55.23
LUX,4/06/2021,23,84.43,81.36
LUX,11/06/2021,3,4.21,3.61
LUX,11/06/2021,8,35.48,10.53
LUX,11/06/2021,13,75.93,62.22
LUX,11/06/2021,17,80.29,73.05
LUX,11/06/2021,21,83.93,81.23
LUX,11/06/2021,23,84.61,82.49
LUX,18/06/2021,3,4.94,4.38
LUX,18/06/2021,8,45.2,14.5
LUX,18/06/2021,13,76.73,70.36
LUX,18/06/2021,17,80.82,76.1
LUX,18/06/2021,21,84.23,82.07
LUX,18/06/2021,23,84.83,82.91
LUX,25/06/2021,3,16.23,12
LUX,25/06/2021,8,56.92,18.51
LUX,25/06/2021,13,77.55,71.84
LUX,25/06/2021,17,81.44,79.2
LUX,25/06/2021,21,84.61,82.66
LUX,25/06/2021,23,85.16,83.2
LUX,2/07/2021,3,33.45,13.47
LUX,2/07/2021,8,61.61,29.29
LUX,2/07/2021,13,78.01,74.53
LUX,2/07/2021,17,81.77,79.68
LUX,2/07/2021,21,84.84,82.99
LUX,2/07/2021,23,85.3,83.32
LUX,9/07/2021,3,48.49,13.99
LUX,9/07/2021,8,63.21,35.44
LUX,9/07/2021,13,78.42,75.77
LUX,9/07/2021,17,82.03,80.14
LUX,9/07/2021,21,85.04,83.3
LUX,9/07/2021,23,85.43,83.49
LUX,16/07/2021,3,52.35,15.67
LUX,16/07/2021,8,64.5,45.63
LUX,16/07/2021,13,79.15,76.88
LUX,16/07/2021,17,82.54,80.83
LUX,16/07/2021,21,85.37,83.69
LUX,16/07/2021,23,85.68,83.78
LUX,23/07/2021,3,53.88,19.96
LUX,23/07/2021,8,65.28,55.17
LUX,23/07/2021,13,79.61,77.64
LUX,23/07/2021,17,82.87,81.37
LUX,23/07/2021,21,85.71,84.05
LUX,23/07/2021,23,85.83,84.1
LUX,30/07/2021,3,55.06,35.22
LUX,30/07/2021,8,65.98,60.84
LUX,30/07/2021,13,79.99,78.19
LUX,30/07/2021,17,83.13,81.73
LUX,30/07/2021,21,85.99,84.33
LUX,30/07/2021,23,85.98,84.28
LUX,6/08/2021,3,55.56,44.24
LUX,6/08/2021,8,66.3,62.18
LUX,6/08/2021,13,80.19,78.41
LUX,6/08/2021,17,83.27,81.89
LUX,6/08/2021,21,86.08,84.46
LUX,6/08/2021,23,86.08,84.36
MLT,1/01/2021,3,0.01,0
MLT,1/01/2021,8,0.02,0
MLT,1/01/2021,13,0.03,0
MLT,1/01/2021,17,0,0
MLT,1/01/2021,21,0,0
MLT,8/01/2021,3,0.65,0
MLT,8/01/2021,8,1.2,0
MLT,8/01/2021,13,1.83,0
MLT,8/01/2021,17,0.62,0
MLT,8/01/2021,21,0.34,0
MLT,8/01/2021,23,2.16,0
MLT,15/01/2021,3,1.31,0.01
MLT,15/01/2021,8,2.14,0.02
MLT,15/01/2021,13,3.1,0.02
MLT,15/01/2021,17,1.11,0.01
MLT,15/01/2021,21,0.84,0
MLT,15/01/2021,23,17.23,0
MLT,22/01/2021,3,2.06,0.14
MLT,22/01/2021,8,3.35,0.29
MLT,22/01/2021,13,4.68,0.4
MLT,22/01/2021,17,1.71,0.13
MLT,22/01/2021,21,1.58,0.05
MLT,22/01/2021,23,30.19,0.38
MLT,29/01/2021,3,2.57,0.46
MLT,29/01/2021,8,4.39,0.85
MLT,29/01/2021,13,6.24,1.38
MLT,29/01/2021,17,2.3,0.52
MLT,29/01/2021,21,2.23,0.3
MLT,29/01/2021,23,36.3,1.91
MLT,5/02/2021,3,3.06,1.02
MLT,5/02/2021,8,5.29,1.67
MLT,5/02/2021,13,7.55,2.53
MLT,5/02/2021,17,3.01,0.98
MLT,5/02/2021,21,2.87,0.73
MLT,5/02/2021,23,53.7,14.56
MLT,12/02/2021,3,3.82,1.64
MLT,12/02/2021,8,6.11,2.65
MLT,12/02/2021,13,8.47,3.85
MLT,12/02/2021,17,3.58,1.51
MLT,12/02/2021,21,3.3,1.45
MLT,12/02/2021,23,68.52,27.37
MLT,19/02/2021,3,4.97,2.04
MLT,19/02/2021,8,7.29,3.46
MLT,19/02/2021,13,10.33,5.21
MLT,19/02/2021,17,5.31,2.02
MLT,19/02/2021,21,9.93,2.01
MLT,19/02/2021,23,77.33,33.25
MLT,26/02/2021,3,7.63,2.48
MLT,26/02/2021,8,10.22,4.29
MLT,26/02/2021,13,15.03,6.36
MLT,26/02/2021,17,10.2,2.65
MLT,26/02/2021,21,15.92,2.58
MLT,26/02/2021,23,82.04,46.34
MLT,5/03/2021,3,8.9,2.72
MLT,5/03/2021,8,12.25,4.7
MLT,5/03/2021,13,17.02,6.79
MLT,5/03/2021,17,16.34,2.95
MLT,5/03/2021,21,17.85,2.97
MLT,5/03/2021,23,84.38,57.26
MLT,12/03/2021,3,9.89,3.08
MLT,12/03/2021,8,13.7,5.17
MLT,12/03/2021,13,18.57,7.62
MLT,12/03/2021,17,20.64,4.18
MLT,12/03/2021,21,26.64,4.75
MLT,12/03/2021,23,88.12,65.35
MLT,19/03/2021,3,11.24,3.55
MLT,19/03/2021,8,15.03,5.67
MLT,19/03/2021,13,19.77,8.93
MLT,19/03/2021,17,27.68,6.69
MLT,19/03/2021,21,36.34,8.09
MLT,19/03/2021,23,93.64,68.76
MLT,26/03/2021,3,12.54,3.73
MLT,26/03/2021,8,16,6.02
MLT,26/03/2021,13,21.96,10.93
MLT,26/03/2021,17,37.38,10.24
MLT,26/03/2021,21,57.28,12.19
MLT,26/03/2021,23,95.33,69.39
MLT,2/04/2021,3,12.99,4.16
MLT,2/04/2021,8,16.6,6.83
MLT,2/04/2021,13,22.86,11.61
MLT,2/04/2021,17,54.16,11.22
MLT,2/04/2021,21,81.78,19.93
MLT,2/04/2021,23,96.04,76.15
MLT,9/04/2021,3,13.76,4.53
MLT,9/04/2021,8,17.62,7.33
MLT,9/04/2021,13,32.1,12.32
MLT,9/04/2021,17,67.93,12.68
MLT,9/04/2021,21,88.87,50.08
MLT,9/04/2021,23,96.81,83.19
MLT,16/04/2021,3,14.61,6.23
MLT,16/04/2021,8,18.61,8.5
MLT,16/04/2021,13,48.9,13.75
MLT,16/04/2021,17,74.61,15.94
MLT,16/04/2021,21,96.9,56.39
MLT,16/04/2021,23,97.51,86.6
MLT,23/04/2021,3,15.59,8.41
MLT,23/04/2021,8,21.06,10.76
MLT,23/04/2021,13,62.93,15.29
MLT,23/04/2021,17,83.97,22.46
MLT,23/04/2021,21,103.39,65.58
MLT,23/04/2021,23,98.61,87.4
MLT,30/04/2021,3,16.92,9.01
MLT,30/04/2021,8,27.72,12.25
MLT,30/04/2021,13,67.84,17.52
MLT,30/04/2021,17,97.73,25.36
MLT,30/04/2021,21,105.3,73.38
MLT,30/04/2021,23,98.92,88.34
MLT,7/05/2021,3,18.97,9.65
MLT,7/05/2021,8,39.42,13.32
MLT,7/05/2021,13,71.94,23.19
MLT,7/05/2021,17,98.38,29.21
MLT,7/05/2021,21,105.71,82.28
MLT,7/05/2021,23,99.09,89.24
MLT,14/05/2021,3,19.76,11.36
MLT,14/05/2021,8,48.93,17.88
MLT,14/05/2021,13,74.09,30.75
MLT,14/05/2021,17,98.86,35.87
MLT,14/05/2021,21,105.93,89.6
MLT,14/05/2021,23,99.25,90.49
MLT,21/05/2021,3,33.32,15.04
MLT,21/05/2021,8,53.18,27.05
MLT,21/05/2021,13,75.36,39.05
MLT,21/05/2021,17,99.18,53.09
MLT,21/05/2021,21,106.08,93.82
MLT,21/05/2021,23,99.41,91.18
MLT,28/05/2021,3,40.77,19
MLT,28/05/2021,8,55.93,37.65
MLT,28/05/2021,13,75.94,43.36
MLT,28/05/2021,17,99.32,62.75
MLT,28/05/2021,21,106.14,94.33
MLT,28/05/2021,23,99.51,91.49
MLT,4/06/2021,3,49.19,22.15
MLT,4/06/2021,8,58.34,44.97
MLT,4/06/2021,13,76.66,45.7
MLT,4/06/2021,17,99.49,70.83
MLT,4/06/2021,21,106.22,95.4
MLT,4/06/2021,23,99.68,91.78
MLT,11/06/2021,3,55.67,34.75
MLT,11/06/2021,8,62.3,48.95
MLT,11/06/2021,13,77.7,47.78
MLT,11/06/2021,17,99.67,86.37
MLT,11/06/2021,21,106.32,97.9
MLT,11/06/2021,23,99.81,91.93
MLT,18/06/2021,3,59.81,43.46
MLT,18/06/2021,8,64.69,52.72
MLT,18/06/2021,13,78.39,56.38
MLT,18/06/2021,17,99.83,94.8
MLT,18/06/2021,21,106.39,99.39
MLT,18/06/2021,23,99.87,92.08
MLT,25/06/2021,3,61.1,53.5
MLT,25/06/2021,8,65.33,57.63
MLT,25/06/2021,13,78.65,71.79
MLT,25/06/2021,17,99.92,96.98
MLT,25/06/2021,21,106.45,99.76
MLT,25/06/2021,23,99.91,92.4
MLT,2/07/2021,3,65.11,62.37
MLT,2/07/2021,8,66.89,64.41
MLT,2/07/2021,13,79.06,84.14
MLT,2/07/2021,17,100,98.7
MLT,2/07/2021,21,106.51,100.04
MLT,2/07/2021,23,99.98,95.87
MLT,9/07/2021,3,71.14,66.1
MLT,9/07/2021,8,68.54,68.17
MLT,9/07/2021,13,79.66,86.41
MLT,9/07/2021,17,100.16,99.14
MLT,9/07/2021,21,106.58,100.22
MLT,9/07/2021,23,100.08,96.09
MLT,16/07/2021,3,74.41,67.43
MLT,16/07/2021,8,70.67,70.82
MLT,16/07/2021,13,80.48,87.45
MLT,16/07/2021,17,100.32,99.39
MLT,16/07/2021,21,106.68,100.32
MLT,16/07/2021,23,100.24,96.2
MLT,23/07/2021,3,76.03,68.51
MLT,23/07/2021,8,72.28,73.09
MLT,23/07/2021,13,81.07,88.22
MLT,23/07/2021,17,100.54,99.58
MLT,23/07/2021,21,106.77,100.43
MLT,23/07/2021,23,100.54,96.48
MLT,30/07/2021,3,78.31,71.95
MLT,30/07/2021,8,74.04,75.4
MLT,30/07/2021,13,81.62,89.12
MLT,30/07/2021,17,100.68,99.97
MLT,30/07/2021,21,106.84,100.55
MLT,30/07/2021,23,100.75,96.8
NOR,22/01/2021,3,0.1,0
NOR,22/01/2021,8,0.44,0
NOR,22/01/2021,13,0.4,0.01
NOR,22/01/2021,17,0.31,0.02
NOR,22/01/2021,21,0.35,0.08
NOR,22/01/2021,23,27.3,0.56
NOR,29/01/2021,3,0.17,0.01
NOR,29/01/2021,8,0.67,0.04
NOR,29/01/2021,13,0.66,0.08
NOR,29/01/2021,17,0.53,0.21
NOR,29/01/2021,21,0.64,0.79
NOR,29/01/2021,23,35.28,5.93
NOR,5/02/2021,3,0.32,0.09
NOR,5/02/2021,8,1.05,0.44
NOR,5/02/2021,13,1.14,0.48
NOR,5/02/2021,17,0.9,0.54
NOR,5/02/2021,21,2.08,1.29
NOR,5/02/2021,23,55.56,10.67
NOR,12/02/2021,3,0.44,0.18
NOR,12/02/2021,8,1.34,0.86
NOR,12/02/2021,13,1.49,0.86
NOR,12/02/2021,17,1.19,0.83
NOR,12/02/2021,21,4.78,1.61
NOR,12/02/2021,23,70.55,15.2
NOR,19/02/2021,3,0.72,0.46
NOR,19/02/2021,8,1.51,0.88
NOR,19/02/2021,13,3.42,1.47
NOR,19/02/2021,17,2.2,1.15
NOR,19/02/2021,21,7.03,1.91
NOR,19/02/2021,23,80.17,23.29
NOR,26/02/2021,3,1.4,0.58
NOR,26/02/2021,8,2.48,1.2
NOR,26/02/2021,13,4.63,1.88
NOR,26/02/2021,17,2.83,1.47
NOR,26/02/2021,21,7.32,3.27
NOR,26/02/2021,23,81.11,42.53
NOR,5/03/2021,3,2.41,0.67
NOR,5/03/2021,8,3.79,1.44
NOR,5/03/2021,13,6.23,2.2
NOR,5/03/2021,17,3.87,1.72
NOR,5/03/2021,21,8.54,4.98
NOR,5/03/2021,23,84.14,55.59
NOR,12/03/2021,3,3.12,0.77
NOR,12/03/2021,8,4.56,1.64
NOR,12/03/2021,13,7.47,2.45
NOR,12/03/2021,17,5.22,1.95
NOR,12/03/2021,21,10.17,7.93
NOR,12/03/2021,23,88.67,66.91
NOR,19/03/2021,3,3.17,0.79
NOR,19/03/2021,8,4.65,1.68
NOR,19/03/2021,13,7.61,2.5
NOR,19/03/2021,17,5.6,2.02
NOR,19/03/2021,21,17.88,8.19
NOR,19/03/2021,23,96.41,67.84
NOR,26/03/2021,3,3.52,0.8
NOR,26/03/2021,8,5.38,1.71
NOR,26/03/2021,13,8.49,2.54
NOR,26/03/2021,17,6.89,2.15
NOR,26/03/2021,21,34.32,8.78
NOR,26/03/2021,23,99.76,69.45
NOR,2/04/2021,3,3.78,0.81
NOR,2/04/2021,8,5.91,1.73
NOR,2/04/2021,13,9.42,2.57
NOR,2/04/2021,17,8.87,2.26
NOR,2/04/2021,21,47.05,9.79
NOR,2/04/2021,23,100.73,72.7
NOR,9/04/2021,3,4.29,0.82
NOR,9/04/2021,8,6.82,1.76
NOR,9/04/2021,13,11.7,2.62
NOR,9/04/2021,17,14.38,2.37
NOR,9/04/2021,21,68.68,10.88
NOR,9/04/2021,23,101.54,74.74
NOR,16/04/2021,3,4.81,0.84
NOR,16/04/2021,8,7.62,1.79
NOR,16/04/2021,13,14.32,2.69
NOR,16/04/2021,17,28.01,2.47
NOR,16/04/2021,21,85.76,11.23
NOR,16/04/2021,23,102.16,75.07
NOR,23/04/2021,3,5.29,0.88
NOR,23/04/2021,8,8.44,1.89
NOR,23/04/2021,13,17.01,2.91
NOR,23/04/2021,17,43.61,2.74
NOR,23/04/2021,21,91.48,11.51
NOR,23/04/2021,23,102.52,75.48
NOR,30/04/2021,3,5.97,0.97
NOR,30/04/2021,8,9.9,2.11
NOR,30/04/2021,13,22.82,3.31
NOR,30/04/2021,17,56.65,3.31
NOR,30/04/2021,21,93.58,18.67
NOR,30/04/2021,23,102.86,82.77
NOR,7/05/2021,3,6.73,1.25
NOR,7/05/2021,8,11.6,2.69
NOR,7/05/2021,13,26.78,4.1
NOR,7/05/2021,17,62.84,4.58
NOR,7/05/2021,21,94.55,34.4
NOR,7/05/2021,23,103.16,86.18
NOR,14/05/2021,3,7.51,1.52
NOR,14/05/2021,8,13.08,3.23
NOR,14/05/2021,13,30.27,4.98
NOR,14/05/2021,17,67.85,6.54
NOR,14/05/2021,21,95.16,46.99
NOR,14/05/2021,23,103.38,87.23
NOR,21/05/2021,3,7.77,1.94
NOR,21/05/2021,8,13.55,4.03
NOR,21/05/2021,13,31.63,6.93
NOR,21/05/2021,17,69,11.67
NOR,21/05/2021,21,95.53,67.71
NOR,21/05/2021,23,103.48,88.01
NOR,28/05/2021,3,8.07,2.42
NOR,28/05/2021,8,14.08,4.79
NOR,28/05/2021,13,32.88,9.36
NOR,28/05/2021,17,70.3,24.2
NOR,28/05/2021,21,95.86,85.07
NOR,28/05/2021,23,103.59,88.63
NOR,4/06/2021,3,9.75,3.44
NOR,4/06/2021,8,16.81,6.18
NOR,4/06/2021,13,41.13,12.89
NOR,4/06/2021,17,78.85,40.42
NOR,4/06/2021,21,96.28,91.47
NOR,4/06/2021,23,103.76,89.07
NOR,11/06/2021,3,12.3,4.21
NOR,11/06/2021,8,19.48,7.7
NOR,11/06/2021,13,49.88,18.58
NOR,11/06/2021,17,83.23,53.68
NOR,11/06/2021,21,96.5,93.81
NOR,11/06/2021,23,103.88,89.38
NOR,18/06/2021,3,18.93,4.93
NOR,18/06/2021,8,22.63,9.31
NOR,18/06/2021,13,63.52,22.47
NOR,18/06/2021,17,88,59.7
NOR,18/06/2021,21,96.7,94.77
NOR,18/06/2021,23,104.01,89.65
NOR,25/06/2021,3,27.81,5.68
NOR,25/06/2021,8,29.43,10.77
NOR,25/06/2021,13,77.18,25.77
NOR,25/06/2021,17,90.84,64.15
NOR,25/06/2021,21,96.87,95.33
NOR,25/06/2021,23,104.11,89.85
NOR,2/07/2021,3,41.38,5.98
NOR,2/07/2021,8,41.25,11.2
NOR,2/07/2021,13,85.53,26.74
NOR,2/07/2021,17,92.14,65.13
NOR,2/07/2021,21,97.02,95.56
NOR,2/07/2021,23,104.2,89.96
NOR,9/07/2021,3,51.43,6.31
NOR,9/07/2021,8,50.79,11.68
NOR,9/07/2021,13,88.13,27.73
NOR,9/07/2021,17,92.65,66.25
NOR,9/07/2021,21,97.13,95.76
NOR,9/07/2021,23,104.28,90.05
NOR,16/07/2021,3,57.75,7.37
NOR,16/07/2021,8,56.4,13.4
NOR,16/07/2021,13,89.17,30.84
NOR,16/07/2021,17,92.93,69.47
NOR,16/07/2021,21,97.22,96.06
NOR,16/07/2021,23,104.34,90.2
NOR,23/07/2021,3,67.35,8.55
NOR,23/07/2021,8,63.22,14.62
NOR,23/07/2021,13,90.45,33.6
NOR,23/07/2021,17,93.22,71.44
NOR,23/07/2021,21,97.31,96.25
NOR,23/07/2021,23,104.4,90.31
NOR,30/07/2021,3,74.54,10.62
NOR,30/07/2021,8,70.99,16.08
NOR,30/07/2021,13,91.28,37.07
NOR,30/07/2021,17,93.48,73.54
NOR,30/07/2021,21,97.41,96.39
NOR,30/07/2021,23,104.46,90.39
POL,1/01/2021,3,0,0
POL,1/01/2021,8,0.01,0
POL,1/01/2021,13,0.01,0
POL,1/01/2021,17,0.01,0
POL,1/01/2021,21,0,0
POL,1/01/2021,23,0,0
POL,8/01/2021,3,0.32,0
POL,8/01/2021,8,0.7,0
POL,8/01/2021,13,1.37,0
POL,8/01/2021,17,0.66,0
POL,8/01/2021,21,0.25,0
POL,8/01/2021,23,0.13,0
POL,15/01/2021,3,1.13,0
POL,15/01/2021,8,1.61,0
POL,15/01/2021,13,2.91,0
POL,15/01/2021,17,1.44,0
POL,15/01/2021,21,0.55,0
POL,15/01/2021,23,0.29,0
POL,22/01/2021,3,1.5,0.04
POL,22/01/2021,8,2.07,0.16
POL,22/01/2021,13,3.67,0.32
POL,22/01/2021,17,2.01,0.16
POL,22/01/2021,21,1.21,0.06
POL,22/01/2021,23,2.47,0.03
POL,29/01/2021,3,1.84,0.29
POL,29/01/2021,8,2.44,0.67
POL,29/01/2021,13,4.19,1.31
POL,29/01/2021,17,2.34,0.64
POL,29/01/2021,21,2.45,0.24
POL,29/01/2021,23,13.21,0.12
POL,5/02/2021,3,1.97,1.04
POL,5/02/2021,8,2.56,1.5
POL,5/02/2021,13,4.34,2.75
POL,5/02/2021,17,2.53,1.38
POL,5/02/2021,21,4.7,0.53
POL,5/02/2021,23,21.64,0.28
POL,12/02/2021,3,2.09,1.38
POL,12/02/2021,8,2.76,2
POL,12/02/2021,13,4.64,3.56
POL,12/02/2021,17,2.8,1.97
POL,12/02/2021,21,8.47,1.17
POL,12/02/2021,23,28.29,2.37
POL,19/02/2021,3,2.22,1.69
POL,19/02/2021,8,3.29,2.33
POL,19/02/2021,13,5.57,4.04
POL,19/02/2021,17,3.09,2.27
POL,19/02/2021,21,12.07,2.19
POL,19/02/2021,23,32.6,12.18
POL,26/02/2021,3,2.32,1.9
POL,26/02/2021,8,4,2.5
POL,26/02/2021,13,6.81,4.26
POL,26/02/2021,17,3.6,2.48
POL,26/02/2021,21,16.28,4.34
POL,26/02/2021,23,36.17,20.77
POL,5/03/2021,3,2.44,2.02
POL,5/03/2021,8,4.81,2.62
POL,5/03/2021,13,8.11,4.42
POL,5/03/2021,17,4.29,2.73
POL,5/03/2021,21,20.96,7.7
POL,5/03/2021,23,39.22,27.3
POL,12/03/2021,3,2.87,2.08
POL,12/03/2021,8,5.31,2.69
POL,12/03/2021,13,8.74,4.51
POL,12/03/2021,17,5.09,2.91
POL,12/03/2021,21,26.79,10.6
POL,12/03/2021,23,42.44,31.25
POL,19/03/2021,3,3.18,2.12
POL,19/03/2021,8,5.56,2.75
POL,19/03/2021,13,9.08,4.59
POL,19/03/2021,17,6.07,3.12
POL,19/03/2021,21,32.6,14.12
POL,19/03/2021,23,45.08,34.56
POL,26/03/2021,3,3.35,2.15
POL,26/03/2021,8,5.9,2.8
POL,26/03/2021,13,9.63,4.66
POL,26/03/2021,17,12.69,3.41
