iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
CMR,2021/07/08,,,,,3828,,,,144
CMR,2021/07/09,,,,,3828,,,,144
CMR,2021/07/10,,,,,3828,,,,144
CMR,2021/07/11,,,,,3828,,,,144
CMR,2021/07/12,163921,134108,29813,,3828,0.62,0.51,0.11,144
CMR,2021/07/13,,,,,6342,,,,239
CMR,2021/07/14,,,,,8855,,,,334
CMR,2021/07/15,,,,,11369,,,,428
CMR,2021/07/16,,,,,13882,,,,523
CMR,2021/07/17,,,,,16396,,,,618
CMR,2021/07/18,,,,,18909,,,,712
CMR,2021/07/19,313881,265223,48658,,21423,1.18,1,0.18,807
CMR,2021/07/20,,,,,18494,,,,697
CMR,2021/07/21,,,,,15565,,,,586
CMR,2021/07/22,,,,,12636,,,,476
CMR,2021/07/23,,,,,9707,,,,366
CMR,2021/07/24,318485,269339,49146,,6779,1.2,1.01,0.19,255
CMR,2021/07/25,,,,,4675,,,,176
CMR,2021/07/26,331875,279987,51888,,2571,1.25,1.05,0.2,97
CMR,2021/07/27,,,,,2760,,,,104
CMR,2021/07/28,,,,,2949,,,,111
CMR,2021/07/29,,,,,3139,,,,118
CMR,2021/07/30,,,,,3328,,,,125
CMR,2021/07/31,,,,,3517,,,,132
CMR,2021/08/01,,,,,2882,,,,109
CMR,2021/08/02,,,,,2246,,,,85
CMR,2021/08/03,349845,293991,55854,,2246,1.32,1.11,0.21,85
CAN,2020/12/14,5,5,,,,0,0,,
CAN,2020/12/15,723,723,,718,718,0,0,,19
CAN,2020/12/16,3023,3023,,2300,1509,0.01,0.01,,40
CAN,2020/12/17,7202,7202,,4179,2399,0.02,0.02,,64
CAN,2020/12/18,11174,11174,,3972,2792,0.03,0.03,,74
CAN,2020/12/19,11894,11894,,720,2378,0.03,0.03,,63
CAN,2020/12/20,12738,12738,,844,2122,0.03,0.03,,56
CAN,2020/12/21,20866,20866,,8128,2980,0.06,0.06,,79
CAN,2020/12/22,26603,26603,,5737,3697,0.07,0.07,,98
CAN,2020/12/23,35089,35089,,8486,4581,0.09,0.09,,121
CAN,2020/12/24,45398,45398,,10309,5457,0.12,0.12,,145
CAN,2020/12/25,45398,45398,,0,4889,0.12,0.12,,130
CAN,2020/12/26,48417,48417,,3019,5218,0.13,0.13,,138
CAN,2020/12/27,52280,52280,,3863,5649,0.14,0.14,,150
CAN,2020/12/28,59449,59449,,7169,5512,0.16,0.16,,146
CAN,2020/12/29,70463,70463,,11014,6266,0.19,0.19,,166
CAN,2020/12/30,84142,84142,,13679,7008,0.22,0.22,,186
CAN,2020/12/31,97582,97582,,13440,7455,0.26,0.26,,198
CAN,2021/01/01,103790,103790,,6208,8342,0.27,0.27,,221
CAN,2021/01/02,108732,108732,,4942,8616,0.29,0.29,,228
CAN,2021/01/03,114034,114034,,5302,8822,0.3,0.3,,234
CAN,2021/01/04,137735,137735,,23701,11184,0.36,0.36,,296
CAN,2021/01/05,155197,155197,,17462,12105,0.41,0.41,,321
CAN,2021/01/06,183360,182930,430,28163,14174,0.49,0.48,0,376
CAN,2021/01/07,219446,218359,1087,36086,17409,0.58,0.58,0,461
CAN,2021/01/08,260654,258627,2027,41208,22409,0.69,0.69,0.01,594
CAN,2021/01/09,296241,293301,2940,35587,26787,0.78,0.78,0.01,710
CAN,2021/01/10,319603,316661,2942,23362,29367,0.85,0.84,0.01,778
CAN,2021/01/11,359049,356107,2942,39446,31616,0.95,0.94,0.01,838
CAN,2021/01/12,388493,385470,3023,29444,33328,1.03,1.02,0.01,883
CAN,2021/01/13,419209,407278,11931,30716,33693,1.11,1.08,0.03,893
CAN,2021/01/14,459492,445000,14492,40283,34292,1.22,1.18,0.04,909
CAN,2021/01/15,507687,489693,17994,48195,35290,1.35,1.3,0.05,935
CAN,2021/01/16,543291,524177,19114,35604,35293,1.44,1.39,0.05,935
CAN,2021/01/17,570742,550438,20304,27451,35877,1.51,1.46,0.05,951
CAN,2021/01/18,614666,593632,21034,43924,36517,1.63,1.57,0.06,968
CAN,2021/01/19,653653,629268,24385,38987,37880,1.73,1.67,0.06,1004
CAN,2021/01/20,696242,659194,37048,42589,39576,1.84,1.75,0.1,1049
CAN,2021/01/21,738864,695612,43252,42622,39910,1.96,1.84,0.11,1057
CAN,2021/01/22,776606,727115,49491,37742,38417,2.06,1.93,0.13,1018
CAN,2021/01/23,801238,747434,53804,24632,36850,2.12,1.98,0.14,976
CAN,2021/01/24,816451,760010,56441,15213,35101,2.16,2.01,0.15,930
CAN,2021/01/25,839949,775296,64653,23498,32183,2.23,2.05,0.17,853
CAN,2021/01/26,868454,795643,72811,28505,30686,2.3,2.11,0.19,813
CAN,2021/01/27,891324,809128,82196,22870,27869,2.36,2.14,0.22,738
CAN,2021/01/28,916027,824083,91944,24703,25309,2.43,2.18,0.24,671
CAN,2021/01/29,937199,836024,101175,21172,22942,2.48,2.22,0.27,608
CAN,2021/01/30,952212,842711,109501,15013,21568,2.52,2.23,0.29,571
CAN,2021/01/31,957229,845339,111890,5017,20111,2.54,2.24,0.3,533
CAN,2021/02/01,975492,859175,116317,18263,19363,2.58,2.28,0.31,513
CAN,2021/02/02,988202,867115,121087,12710,17107,2.62,2.3,0.32,453
CAN,2021/02/03,1001468,871335,130133,13266,15735,2.65,2.31,0.34,417
CAN,2021/02/04,1020066,877629,142437,18598,14863,2.7,2.33,0.38,394
CAN,2021/02/05,1042901,887398,155503,22835,15100,2.76,2.35,0.41,400
CAN,2021/02/06,1064370,895383,168987,21469,16023,2.82,2.37,0.45,425
CAN,2021/02/07,1077297,900713,176584,12927,17153,2.85,2.39,0.47,454
CAN,2021/02/08,1098746,911312,187434,21449,17608,2.91,2.41,0.5,467
CAN,2021/02/09,1124517,920458,204059,25771,19474,2.98,2.44,0.54,516
CAN,2021/02/10,1154277,930286,223991,29760,21830,3.06,2.46,0.59,578
CAN,2021/02/11,1186689,942589,244100,32412,23803,3.14,2.5,0.65,631
CAN,2021/02/12,1221839,955013,266826,35150,25563,3.24,2.53,0.71,677
CAN,2021/02/13,1255076,967606,287470,33237,27244,3.33,2.56,0.76,722
CAN,2021/02/14,1272900,971168,301732,17824,27943,3.37,2.57,0.8,740
CAN,2021/02/15,1282761,972779,309982,9861,26288,3.4,2.58,0.82,697
CAN,2021/02/16,1308918,981148,327770,26157,26343,3.47,2.6,0.87,698
CAN,2021/02/17,1329398,985975,343423,20480,25017,3.52,2.61,0.91,663
CAN,2021/02/18,1356423,993291,363132,27025,24248,3.59,2.63,0.96,642
CAN,2021/02/19,1404273,1016579,387694,47850,26062,3.72,2.69,1.03,691
CAN,2021/02/20,1453980,1049514,404466,49707,28415,3.85,2.78,1.07,753
CAN,2021/02/21,1496377,1078899,417478,42397,31925,3.96,2.86,1.11,846
CAN,2021/02/22,1558110,1108564,449546,61733,39336,4.13,2.94,1.19,1042
CAN,2021/02/23,1606472,1138700,467772,48362,42508,4.26,3.02,1.24,1126
CAN,2021/02/24,1652562,1170515,482047,46090,46166,4.38,3.1,1.28,1223
CAN,2021/02/25,1711455,1212595,498860,58893,50719,4.53,3.21,1.32,1344
CAN,2021/02/26,1778706,1266731,511975,67251,53490,4.71,3.36,1.36,1417
CAN,2021/02/27,1840435,1320653,519782,61729,55208,4.88,3.5,1.38,1463
CAN,2021/02/28,1887059,1362034,525025,46624,55812,5,3.61,1.39,1479
CAN,2021/03/01,1946200,1407961,538239,59141,55441,5.16,3.73,1.43,1469
CAN,2021/03/02,2018238,1470034,548204,72038,58824,5.35,3.89,1.45,1559
CAN,2021/03/03,2091700,1537273,554427,73462,62734,5.54,4.07,1.47,1662
CAN,2021/03/04,2169417,1610535,558882,77717,65423,5.75,4.27,1.48,1733
CAN,2021/03/05,2255174,1693203,561971,85757,68067,5.98,4.49,1.49,1803
CAN,2021/03/06,2329622,1765405,564217,74448,69884,6.17,4.68,1.49,1852
CAN,2021/03/07,2387189,1821470,565719,57567,71447,6.32,4.83,1.5,1893
CAN,2021/03/08,2473868,1898266,575602,86679,75381,6.55,5.03,1.53,1997
CAN,2021/03/09,2543253,1964221,579032,69385,75002,6.74,5.2,1.53,1987
CAN,2021/03/10,2621289,2037806,583483,78036,75656,6.95,5.4,1.55,2005
CAN,2021/03/11,2719317,2131666,587651,98028,78557,7.2,5.65,1.56,2081
CAN,2021/03/12,2830164,2239490,590674,110847,82141,7.5,5.93,1.57,2176
CAN,2021/03/13,2934007,2340676,593331,103843,86341,7.77,6.2,1.57,2288
CAN,2021/03/14,3026665,2431332,595333,92658,91354,8.02,6.44,1.58,2420
CAN,2021/03/15,3151305,2550387,600918,124640,96777,8.35,6.76,1.59,2564
CAN,2021/03/16,3271309,2666388,604921,120004,104008,8.67,7.06,1.6,2756
CAN,2021/03/17,3409996,2799925,610071,138687,112672,9.03,7.42,1.62,2985
CAN,2021/03/18,3566328,2950647,615681,156332,121002,9.45,7.82,1.63,3206
CAN,2021/03/19,3729312,3107711,621601,162984,128450,9.88,8.23,1.65,3403
CAN,2021/03/20,3862685,3236471,626214,133373,132668,10.23,8.58,1.66,3515
CAN,2021/03/21,3954285,3324329,629956,91600,132517,10.48,8.81,1.67,3511
CAN,2021/03/22,4100558,3467046,633512,146273,135608,10.86,9.19,1.68,3593
CAN,2021/03/23,4223272,3585845,637427,122714,135995,11.19,9.5,1.69,3603
CAN,2021/03/24,4393876,3751505,642371,170604,140554,11.64,9.94,1.7,3724
CAN,2021/03/25,4583950,3934959,648991,190074,145375,12.15,10.43,1.72,3852
CAN,2021/03/26,4800931,4143640,657291,216981,153088,12.72,10.98,1.74,4056
CAN,2021/03/27,4967497,4304842,662655,166566,157830,13.16,11.41,1.76,4182
CAN,2021/03/28,5113935,4447302,666633,146438,165664,13.55,11.78,1.77,4389
CAN,2021/03/29,5301234,4629020,672214,187299,171525,14.05,12.26,1.78,4545
CAN,2021/03/30,5470884,4791415,679469,169650,178230,14.5,12.7,1.8,4722
CAN,2021/03/31,5690380,5004406,685974,219496,185215,15.08,13.26,1.82,4907
CAN,2021/04/01,5896845,5200717,696128,206465,187556,15.62,13.78,1.84,4969
CAN,2021/04/02,6057090,5356913,700177,160245,179451,16.05,14.19,1.86,4755
CAN,2021/04/03,6258003,5553604,704399,200913,184358,16.58,14.71,1.87,4885
CAN,2021/04/04,6372110,5667707,704403,114107,179739,16.88,15.02,1.87,4762
CAN,2021/04/05,6555389,5836927,718462,183279,179165,17.37,15.47,1.9,4747
CAN,2021/04/06,6758617,6027659,730958,203228,183962,17.91,15.97,1.94,4874
CAN,2021/04/07,6990144,6243477,746667,231527,185681,18.52,16.54,1.98,4920
CAN,2021/04/08,7252560,6488833,763727,262416,193674,19.22,17.19,2.02,5132
CAN,2021/04/09,7569321,6788921,780400,316761,216033,20.06,17.99,2.07,5724
CAN,2021/04/10,7814748,7020562,794186,245427,222392,20.71,18.6,2.1,5892
CAN,2021/04/11,7996122,7198857,797265,181374,232002,21.19,19.07,2.11,6147
CAN,2021/04/12,8330898,7515239,815659,334776,253644,22.07,19.91,2.16,6720
CAN,2021/04/13,8601331,7772264,829067,270433,263245,22.79,20.59,2.2,6975
CAN,2021/04/14,8898865,8058263,840602,297534,272674,23.58,21.35,2.23,7225
CAN,2021/04/15,9205307,8350721,854586,306442,278964,24.39,22.13,2.26,7391
CAN,2021/04/16,9525732,8641720,884012,320425,279487,25.24,22.9,2.34,7405
CAN,2021/04/17,9779909,8871849,908060,254177,280737,25.91,23.51,2.41,7438
CAN,2021/04/18,9980626,9067412,913214,200717,283501,26.44,24.02,2.42,7512
CAN,2021/04/19,10243418,9309934,933484,262792,273217,27.14,24.67,2.47,7239
CAN,2021/04/20,10481418,9536454,944964,238000,268584,27.77,25.27,2.5,7116
CAN,2021/04/21,10798150,9840205,957945,316732,271326,28.61,26.07,2.54,7189
CAN,2021/04/22,11158636,10184121,974515,360486,279047,29.57,26.98,2.58,7394
CAN,2021/04/23,11526938,10533458,993480,368302,285887,30.54,27.91,2.63,7575
CAN,2021/04/24,11813201,10804552,1008649,286263,290470,31.3,28.63,2.67,7696
CAN,2021/04/25,12045041,11026753,1018288,231840,294916,31.91,29.22,2.7,7814
CAN,2021/04/26,12307785,11280635,1027150,262744,294910,32.61,29.89,2.72,7814
CAN,2021/04/27,12564325,11518249,1046076,256540,297558,33.29,30.52,2.77,7884
CAN,2021/04/28,12826266,11764830,1061436,261941,289731,33.98,31.17,2.81,7677
CAN,2021/04/29,13131871,12049818,1082053,305605,281891,34.79,31.93,2.87,7469
CAN,2021/04/30,13420198,12330084,1090114,288327,270466,35.56,32.67,2.89,7166
CAN,2021/05/01,13652375,12534545,1117830,232177,262739,36.17,33.21,2.96,6961
CAN,2021/05/02,13825476,12696698,1128778,173101,254348,36.63,33.64,2.99,6739
CAN,2021/05/03,14051490,12914613,1136877,226014,249101,37.23,34.22,3.01,6600
CAN,2021/05/04,14284234,13128106,1156128,232744,245701,37.85,34.78,3.06,6510
CAN,2021/05/05,14568067,13394105,1173962,283833,248829,38.6,35.49,3.11,6593
CAN,2021/05/06,14924694,13728528,1196166,356627,256118,39.54,36.37,3.17,6786
CAN,2021/05/07,15325183,14104164,1221019,400489,272141,40.6,37.37,3.24,7211
CAN,2021/05/08,15652046,14411049,1240997,326863,285667,41.47,38.18,3.29,7569
CAN,2021/05/09,15923508,14674577,1248931,271462,299719,42.19,38.88,3.31,7941
CAN,2021/05/10,16258155,14991030,1267125,334647,315238,43.08,39.72,3.36,8352
CAN,2021/05/11,16557932,15272541,1285391,299777,324814,43.87,40.47,3.41,8606
CAN,2021/05/12,16904709,15596419,1308290,346777,333806,44.79,41.32,3.47,8844
CAN,2021/05/13,17297879,15961692,1336187,393170,339026,45.83,42.29,3.54,8983
CAN,2021/05/14,17734322,16363943,1370379,436443,344163,46.99,43.36,3.63,9119
CAN,2021/05/15,18098814,16703298,1395516,364492,349538,47.95,44.26,3.7,9261
CAN,2021/05/16,18415880,17004917,1410963,317066,356053,48.79,45.06,3.74,9434
CAN,2021/05/17,18805903,17381262,1424641,390023,363964,49.83,46.05,3.77,9643
CAN,2021/05/18,19088798,17638053,1450745,282895,361552,50.58,46.73,3.84,9580
CAN,2021/05/19,19444593,17958575,1486018,355795,362841,51.52,47.58,3.94,9614
CAN,2021/05/20,19841562,18312021,1529541,396969,363383,52.57,48.52,4.05,9628
CAN,2021/05/21,20329783,18748185,1581598,488221,370780,53.86,49.67,4.19,9824
CAN,2021/05/22,20718109,19088516,1629593,388326,374185,54.89,50.58,4.32,9914
CAN,2021/05/23,21026606,19372979,1653627,308497,372961,55.71,51.33,4.38,9882
CAN,2021/05/24,21381544,19709001,1672543,354938,367949,56.65,52.22,4.43,9749
CAN,2021/05/25,21637723,19942129,1695594,256179,364132,57.33,52.84,4.49,9648
CAN,2021/05/26,21939046,20195328,1743718,301323,356350,58.13,53.51,4.62,9442
CAN,2021/05/27,22347313,20539206,1808107,408267,357964,59.21,54.42,4.79,9484
CAN,2021/05/28,22810709,20932071,1878638,463396,354418,60.44,55.46,4.98,9391
CAN,2021/05/29,23157029,21207890,1949139,346320,348417,61.36,56.19,5.16,9232
CAN,2021/05/30,23472216,21458697,2013519,315187,349373,62.19,56.86,5.33,9257
CAN,2021/05/31,23862397,21783824,2078573,390181,354408,63.22,57.72,5.51,9390
CAN,2021/06/01,24169346,22007819,2161527,306949,361660,64.04,58.31,5.73,9582
CAN,2021/06/02,24522064,22258278,2263786,352718,369003,64.97,58.97,6,9777
CAN,2021/06/03,24933524,22530589,2402935,411460,369459,66.06,59.7,6.37,9789
CAN,2021/06/04,25397448,22825634,2571814,463924,369534,67.29,60.48,6.81,9791
CAN,2021/06/05,25772487,23057551,2714936,375039,373637,68.29,61.09,7.19,9900
CAN,2021/06/06,26095464,23253261,2842203,322977,374750,69.14,61.61,7.53,9929
CAN,2021/06/07,26503428,23507511,2995917,407964,377290,70.22,62.28,7.94,9997
CAN,2021/06/08,26855647,23670710,3184937,352219,383757,71.16,62.72,8.44,10168
CAN,2021/06/09,27257774,23835779,3421995,402127,390816,72.22,63.15,9.07,10355
CAN,2021/06/10,27729564,24010935,3718629,471790,399434,73.47,63.62,9.85,10583
CAN,2021/06/11,28240474,24195150,4045324,510910,406147,74.82,64.11,10.72,10761
CAN,2021/06/12,28644442,24311588,4332854,403968,410279,75.9,64.41,11.48,10871
CAN,2021/06/13,29023531,24429078,4594453,379089,418295,76.9,64.73,12.17,11083
CAN,2021/06/14,29470746,24559731,4911015,447215,423903,78.08,65.07,13.01,11232
CAN,2021/06/15,29917852,24677550,5240302,447106,437458,79.27,65.38,13.88,11591
CAN,2021/06/16,30379626,24775947,5603679,461774,445979,80.49,65.65,14.85,11816
CAN,2021/06/17,30885092,24880007,6005085,505466,450790,81.83,65.92,15.91,11944
CAN,2021/06/18,31417347,24976923,6440424,532255,453839,83.24,66.18,17.06,12025
CAN,2021/06/19,31836378,25043879,6792499,419031,455991,84.35,66.36,18,12082
CAN,2021/06/20,32189274,25105109,7084165,352896,452249,85.29,66.52,18.77,11983
CAN,2021/06/21,32598064,25186098,7411966,408790,446760,86.37,66.73,19.64,11837
CAN,2021/06/22,33070640,25251515,7819125,472576,450398,87.62,66.91,20.72,11934
CAN,2021/06/23,33585366,25311357,8274009,514726,457963,88.99,67.06,21.92,12134
CAN,2021/06/24,34174571,25380107,8794464,589205,469926,90.55,67.25,23.3,12451
CAN,2021/06/25,34694975,25440005,9254970,520404,468233,91.93,67.4,24.52,12406
CAN,2021/06/26,35135821,25483314,9652507,440846,471349,93.09,67.52,25.57,12489
CAN,2021/06/27,35495821,25525737,9970084,360000,472364,94.05,67.63,26.42,12516
CAN,2021/06/28,36199547,25610293,10589254,703726,514498,95.91,67.86,28.06,13632
CAN,2021/06/29,36776212,25666429,11109783,576665,529367,97.44,68,29.44,14026
CAN,2021/06/30,37384820,25722762,11662058,608608,542779,99.05,68.15,30.9,14381
CAN,2021/07/01,37824663,25760431,12064232,439843,521442,100.22,68.25,31.96,13816
CAN,2021/07/02,38417799,25821859,12595940,593136,531832,101.79,68.42,33.37,14091
CAN,2021/07/03,38777042,25851422,12925620,359243,520174,102.74,68.49,34.25,13782
CAN,2021/07/04,39098901,25882481,13216420,321859,514726,103.59,68.58,35.02,13638
CAN,2021/07/05,39701386,25941026,13760360,602485,500263,105.19,68.73,36.46,13255
CAN,2021/07/06,40187887,25988670,14199217,486501,487382,106.48,68.86,37.62,12913
CAN,2021/07/07,40691665,26032537,14659128,503778,472406,107.81,68.97,38.84,12517
CAN,2021/07/08,41312866,26093012,15219854,621201,498315,109.46,69.13,40.33,13203
CAN,2021/07/09,41859123,26145631,15713492,546257,491618,110.91,69.27,41.63,13026
CAN,2021/07/10,42223929,26178558,16045371,364806,492412,111.87,69.36,42.51,13047
CAN,2021/07/11,42509643,26206748,16302895,285714,487249,112.63,69.44,43.2,12910
CAN,2021/07/12,43014172,26262399,16751773,504529,473255,113.97,69.58,44.38,12539
CAN,2021/07/13,43429836,26301108,17128728,415664,463136,115.07,69.69,45.38,12271
CAN,2021/07/14,43856641,26346634,17510007,426805,452139,116.2,69.81,46.39,11980
CAN,2021/07/15,44293659,26392399,17901260,437018,425828,117.36,69.93,47.43,11283
CAN,2021/07/16,44726461,26439790,18286671,432802,409620,118.51,70.05,48.45,10853
CAN,2021/07/17,45027522,26471443,18556079,301061,400513,119.3,70.14,49.17,10612
CAN,2021/07/18,45252632,26495816,18756816,225110,391856,119.9,70.2,49.7,10382
CAN,2021/07/19,45679090,26541095,19137995,426458,380703,121.03,70.32,50.71,10087
