iso_code,date,vaccine_id,total_vaccinations
SVK,16/04/2021,1,345295
SVK,16/04/2021,2,858004
SVK,23/04/2021,5,119635
SVK,23/04/2021,1,389171
SVK,23/04/2021,2,942765
SVK,30/04/2021,9,5
SVK,30/04/2021,5,141474
SVK,30/04/2021,1,423254
SVK,30/04/2021,2,1053565
SVK,7/05/2021,5,168958
SVK,7/05/2021,1,456874
SVK,7/05/2021,2,1189176
SVK,14/05/2021,9,5
SVK,14/05/2021,5,198581
SVK,14/05/2021,1,496483
SVK,14/05/2021,2,1351080
SVK,21/05/2021,9,6
SVK,21/05/2021,5,230571
SVK,21/05/2021,1,542877
SVK,21/05/2021,2,1515057
SVK,28/05/2021,9,6
SVK,28/05/2021,5,258101
SVK,28/05/2021,1,583209
SVK,28/05/2021,2,1688353
SVK,28/05/2021,6,2
SVK,4/06/2021,9,6
SVK,4/06/2021,5,285296
SVK,4/06/2021,1,623802
SVK,4/06/2021,2,1853902
SVK,4/06/2021,6,3
SVK,11/06/2021,9,6
SVK,11/06/2021,5,310973
SVK,11/06/2021,1,654994
SVK,11/06/2021,2,2027659
SVK,11/06/2021,6,4119
SVK,18/06/2021,9,105
SVK,18/06/2021,5,336863
SVK,18/06/2021,1,700857
SVK,18/06/2021,2,2192402
SVK,18/06/2021,6,7844
SVK,25/06/2021,9,216
SVK,25/06/2021,5,359884
SVK,25/06/2021,1,748853
SVK,25/06/2021,2,2348014
SVK,25/06/2021,6,11473
SVK,2/07/2021,9,5300
SVK,2/07/2021,5,380923
SVK,2/07/2021,1,782487
SVK,2/07/2021,2,2487200
SVK,2/07/2021,6,17479
SVK,9/07/2021,9,13794
SVK,9/07/2021,5,397536
SVK,9/07/2021,1,811469
SVK,9/07/2021,2,2591062
SVK,9/07/2021,6,23695
SVK,16/07/2021,9,23846
SVK,16/07/2021,5,414256
SVK,16/07/2021,1,827503
SVK,16/07/2021,2,2676345
SVK,16/07/2021,6,28019
SVK,23/07/2021,9,30426
SVK,23/07/2021,5,426811
SVK,23/07/2021,1,834164
SVK,23/07/2021,2,2733666
SVK,23/07/2021,6,30950
SVK,30/07/2021,9,35878
SVK,30/07/2021,5,439179
SVK,30/07/2021,1,835828
SVK,30/07/2021,2,2790873
SVK,30/07/2021,6,34928
SVK,6/08/2021,9,36663
SVK,6/08/2021,5,443944
SVK,6/08/2021,1,836028
SVK,6/08/2021,2,2812185
SVK,6/08/2021,6,35304
SVN,1/01/2021,2,6165
SVN,8/01/2021,2,30313
SVN,15/01/2021,5,1
SVN,15/01/2021,2,49319
SVN,22/01/2021,5,511
SVN,22/01/2021,2,63885
SVN,29/01/2021,2,81706
SVN,5/02/2021,5,930
SVN,5/02/2021,2,100930
SVN,12/02/2021,5,3784
SVN,12/02/2021,1,2125
SVN,12/02/2021,2,117909
SVN,19/02/2021,5,4511
SVN,19/02/2021,1,6063
SVN,19/02/2021,2,138193
SVN,26/02/2021,5,4826
SVN,26/02/2021,1,13732
SVN,26/02/2021,2,158757
SVN,5/03/2021,5,9005
SVN,5/03/2021,1,24364
SVN,5/03/2021,2,178095
SVN,12/03/2021,5,11867
SVN,12/03/2021,1,51964
SVN,12/03/2021,2,199436
SVN,19/03/2021,5,17749
SVN,19/03/2021,1,55230
SVN,19/03/2021,2,220810
SVN,26/03/2021,5,20731
SVN,26/03/2021,1,77338
SVN,26/03/2021,2,249859
SVN,2/04/2021,5,38588
SVN,2/04/2021,1,89470
SVN,2/04/2021,2,279672
SVN,9/04/2021,5,41708
SVN,9/04/2021,1,100886
SVN,9/04/2021,2,320359
SVN,16/04/2021,5,52880
SVN,16/04/2021,1,106586
SVN,16/04/2021,2,361619
SVN,23/04/2021,5,59488
SVN,23/04/2021,1,125726
SVN,23/04/2021,2,402573
SVN,30/04/2021,9,70
SVN,30/04/2021,5,68925
SVN,30/04/2021,1,129220
SVN,30/04/2021,2,449136
SVN,7/05/2021,9,1597
SVN,7/05/2021,5,78208
SVN,7/05/2021,1,140234
SVN,7/05/2021,2,523448
SVN,14/05/2021,9,9711
SVN,14/05/2021,5,86290
SVN,14/05/2021,1,160976
SVN,14/05/2021,2,582715
SVN,21/05/2021,9,15659
SVN,21/05/2021,5,105372
SVN,21/05/2021,1,189850
SVN,21/05/2021,2,639185
SVN,28/05/2021,9,20406
SVN,28/05/2021,5,115985
SVN,28/05/2021,1,213667
SVN,28/05/2021,2,696354
SVN,4/06/2021,9,31292
SVN,4/06/2021,5,123414
SVN,4/06/2021,1,240694
SVN,4/06/2021,2,778648
SVN,11/06/2021,9,36156
SVN,11/06/2021,5,130720
SVN,11/06/2021,1,263556
SVN,11/06/2021,2,852897
SVN,18/06/2021,9,41206
SVN,18/06/2021,5,144861
SVN,18/06/2021,1,277036
SVN,18/06/2021,2,885534
SVN,25/06/2021,9,44151
SVN,25/06/2021,5,154964
SVN,25/06/2021,1,285498
SVN,25/06/2021,2,924380
SVN,2/07/2021,9,47171
SVN,2/07/2021,5,161510
SVN,2/07/2021,1,296324
SVN,2/07/2021,2,965950
SVN,9/07/2021,9,51813
SVN,9/07/2021,5,167896
SVN,9/07/2021,1,303677
SVN,9/07/2021,2,997024
SVN,16/07/2021,9,58405
SVN,16/07/2021,5,172028
SVN,16/07/2021,1,308399
SVN,16/07/2021,2,1022929
SVN,23/07/2021,9,65328
SVN,23/07/2021,5,173881
SVN,23/07/2021,1,311457
SVN,23/07/2021,2,1046575
SVN,30/07/2021,9,71231
SVN,30/07/2021,5,175411
SVN,30/07/2021,1,313994
SVN,30/07/2021,2,1070557
ESP,8/01/2021,9,0
ESP,8/01/2021,5,0
ESP,8/01/2021,1,0
ESP,8/01/2021,2,419421
ESP,15/01/2021,9,0
ESP,15/01/2021,5,7243
ESP,15/01/2021,1,0
ESP,15/01/2021,2,919774
ESP,22/01/2021,9,0
ESP,22/01/2021,5,25650
ESP,22/01/2021,1,0
ESP,22/01/2021,2,1241982
ESP,29/01/2021,9,0
ESP,29/01/2021,5,29540
ESP,29/01/2021,1,0
ESP,29/01/2021,2,1612734
ESP,5/02/2021,9,0
ESP,5/02/2021,5,49777
ESP,5/02/2021,1,0
ESP,5/02/2021,2,2110434
ESP,12/02/2021,9,0
ESP,12/02/2021,5,98889
ESP,12/02/2021,1,34820
ESP,12/02/2021,2,2504335
ESP,19/02/2021,9,0
ESP,19/02/2021,5,138690
ESP,19/02/2021,1,133207
ESP,19/02/2021,2,2888976
ESP,26/02/2021,9,0
ESP,26/02/2021,5,152629
ESP,26/02/2021,1,379297
ESP,26/02/2021,2,3394655
ESP,5/03/2021,9,0
ESP,5/03/2021,5,199872
ESP,5/03/2021,1,675000
ESP,5/03/2021,2,3957148
ESP,12/03/2021,9,0
ESP,12/03/2021,5,257604
ESP,12/03/2021,1,978216
ESP,12/03/2021,2,4523340
ESP,19/03/2021,9,0
ESP,19/03/2021,5,344771
ESP,19/03/2021,1,1015537
ESP,19/03/2021,2,5090382
ESP,26/03/2021,9,0
ESP,26/03/2021,5,445791
ESP,26/03/2021,1,1440943
ESP,26/03/2021,2,5786534
ESP,2/04/2021,9,0
ESP,2/04/2021,5,548138
ESP,2/04/2021,1,1955337
ESP,2/04/2021,2,6458586
ESP,9/04/2021,9,0
ESP,9/04/2021,5,617586
ESP,9/04/2021,1,2654169
ESP,9/04/2021,2,7690742
ESP,16/04/2021,9,0
ESP,16/04/2021,5,791458
ESP,16/04/2021,1,3189284
ESP,16/04/2021,2,8977163
ESP,23/04/2021,9,33938
ESP,23/04/2021,5,962414
ESP,23/04/2021,1,3586681
ESP,23/04/2021,2,10257155
ESP,30/04/2021,9,132051
ESP,30/04/2021,5,1124944
ESP,30/04/2021,1,3978687
ESP,30/04/2021,2,12026636
ESP,7/05/2021,9,192974
ESP,7/05/2021,5,1337186
ESP,7/05/2021,1,4614818
ESP,7/05/2021,2,13792345
ESP,14/05/2021,9,227377
ESP,14/05/2021,5,1779618
ESP,14/05/2021,1,4851882
ESP,14/05/2021,2,15558950
ESP,21/05/2021,9,324958
ESP,21/05/2021,5,2146755
ESP,21/05/2021,1,4962415
ESP,21/05/2021,2,17319267
ESP,28/05/2021,9,440570
ESP,28/05/2021,5,2484576
ESP,28/05/2021,1,5139159
ESP,28/05/2021,2,18955602
ESP,4/06/2021,9,627163
ESP,4/06/2021,5,2752570
ESP,4/06/2021,1,5511243
ESP,4/06/2021,2,21072649
ESP,11/06/2021,9,858070
ESP,11/06/2021,5,3141346
ESP,11/06/2021,1,5826359
ESP,11/06/2021,2,23486904
ESP,18/06/2021,9,1054572
ESP,18/06/2021,5,3494655
ESP,18/06/2021,1,6192913
ESP,18/06/2021,2,25813450
ESP,25/06/2021,9,1218322
ESP,25/06/2021,5,3793280
ESP,25/06/2021,1,6935220
ESP,25/06/2021,2,28281811
ESP,2/07/2021,9,1357207
ESP,2/07/2021,5,4069584
ESP,2/07/2021,1,7733409
ESP,2/07/2021,2,31035364
ESP,9/07/2021,9,1491734
ESP,9/07/2021,5,4447220
ESP,9/07/2021,1,8569069
ESP,9/07/2021,2,33386293
ESP,16/07/2021,9,1632353
ESP,16/07/2021,5,4993364
ESP,16/07/2021,1,9108818
ESP,16/07/2021,2,35403371
ESP,23/07/2021,9,1767545
ESP,23/07/2021,5,5498399
ESP,23/07/2021,1,9412338
ESP,23/07/2021,2,37339542
ESP,30/07/2021,9,1822847
ESP,30/07/2021,5,5977646
ESP,30/07/2021,1,9578190
ESP,30/07/2021,2,39014452
ESP,6/08/2021,9,1843639
ESP,6/08/2021,5,6200468
ESP,6/08/2021,1,9618212
ESP,6/08/2021,2,39862660
SWE,1/01/2021,2,2428
SWE,8/01/2021,2,51736
SWE,15/01/2021,5,93
SWE,15/01/2021,2,130004
SWE,22/01/2021,5,5346
SWE,22/01/2021,2,240580
SWE,29/01/2021,5,8100
SWE,29/01/2021,2,328928
SWE,5/02/2021,5,12399
SWE,5/02/2021,1,0
SWE,5/02/2021,2,424490
SWE,12/02/2021,5,23121
SWE,12/02/2021,1,9771
SWE,12/02/2021,2,521657
SWE,19/02/2021,5,38851
SWE,19/02/2021,1,37696
SWE,19/02/2021,2,631938
SWE,26/02/2021,5,48328
SWE,26/02/2021,1,77366
SWE,26/02/2021,2,738786
SWE,5/03/2021,5,61432
SWE,5/03/2021,1,146860
SWE,5/03/2021,2,845151
SWE,12/03/2021,5,84596
SWE,12/03/2021,1,219489
SWE,12/03/2021,2,970327
SWE,19/03/2021,5,112490
SWE,19/03/2021,1,230306
SWE,19/03/2021,2,1104734
SWE,26/03/2021,5,148163
SWE,26/03/2021,1,237003
SWE,26/03/2021,2,1260076
SWE,2/04/2021,5,167469
SWE,2/04/2021,1,310120
SWE,2/04/2021,2,1432262
SWE,9/04/2021,5,205993
SWE,9/04/2021,1,419097
SWE,9/04/2021,2,1629753
SWE,16/04/2021,5,234654
SWE,16/04/2021,1,581237
SWE,16/04/2021,2,1913073
SWE,23/04/2021,5,273582
SWE,23/04/2021,1,676346
SWE,23/04/2021,2,2219035
SWE,30/04/2021,5,304267
SWE,30/04/2021,1,711959
SWE,30/04/2021,2,2550560
SWE,7/05/2021,5,353136
SWE,7/05/2021,1,730386
SWE,7/05/2021,2,2940488
SWE,14/05/2021,5,390767
SWE,14/05/2021,1,760030
SWE,14/05/2021,2,3298139
SWE,21/05/2021,5,454830
SWE,21/05/2021,1,802202
SWE,21/05/2021,2,3644482
SWE,28/05/2021,5,512652
SWE,28/05/2021,1,825290
SWE,28/05/2021,2,4046824
SWE,4/06/2021,5,580214
SWE,4/06/2021,1,875020
SWE,4/06/2021,2,4512791
SWE,11/06/2021,5,646416
SWE,11/06/2021,1,942521
SWE,11/06/2021,2,5056489
SWE,18/06/2021,5,710421
SWE,18/06/2021,1,1074332
SWE,18/06/2021,2,5629977
SWE,25/06/2021,5,765647
SWE,25/06/2021,1,1180860
SWE,25/06/2021,2,6102833
SWE,2/07/2021,5,837573
SWE,2/07/2021,1,1258988
SWE,2/07/2021,2,6682100
SWE,9/07/2021,5,913262
SWE,9/07/2021,1,1299698
SWE,9/07/2021,2,7155367
SWE,16/07/2021,5,1008210
SWE,16/07/2021,1,1315929
SWE,16/07/2021,2,7542912
SWE,23/07/2021,5,1088536
SWE,23/07/2021,1,1323793
SWE,23/07/2021,2,7887066
SWE,30/07/2021,5,1157252
SWE,30/07/2021,1,1326459
SWE,30/07/2021,2,8183088
SWE,6/08/2021,5,1183074
SWE,6/08/2021,1,1326943
SWE,6/08/2021,2,8281676
CHE,22/12/2020,5,0
CHE,22/12/2020,2,2
CHE,23/12/2020,5,1
CHE,23/12/2020,2,427
CHE,24/12/2020,5,1
CHE,24/12/2020,2,690
CHE,25/12/2020,5,1
CHE,25/12/2020,2,690
CHE,26/12/2020,5,1
CHE,26/12/2020,2,1126
CHE,27/12/2020,5,1
CHE,27/12/2020,2,1126
CHE,28/12/2020,5,1
CHE,28/12/2020,2,2746
CHE,29/12/2020,5,1
CHE,29/12/2020,2,4435
CHE,30/12/2020,5,1
CHE,30/12/2020,2,6104
CHE,31/12/2020,5,2
CHE,31/12/2020,2,6356
CHE,1/01/2021,5,4
CHE,1/01/2021,2,6394
CHE,2/01/2021,5,4
CHE,2/01/2021,2,6398
CHE,3/01/2021,5,5
CHE,3/01/2021,2,6398
CHE,4/01/2021,5,5
CHE,4/01/2021,2,10053
CHE,5/01/2021,5,5
CHE,5/01/2021,2,17144
CHE,6/01/2021,5,7
CHE,6/01/2021,2,22985
CHE,7/01/2021,5,7
CHE,7/01/2021,2,30195
CHE,8/01/2021,5,7
CHE,8/01/2021,2,38234
CHE,9/01/2021,5,11
CHE,9/01/2021,2,40352
CHE,10/01/2021,5,11
CHE,10/01/2021,2,40384
CHE,11/01/2021,5,31
CHE,11/01/2021,2,47774
CHE,12/01/2021,5,120
CHE,12/01/2021,2,58077
CHE,13/01/2021,5,329
CHE,13/01/2021,2,68951
CHE,14/01/2021,5,685
CHE,14/01/2021,2,79220
CHE,15/01/2021,5,1480
CHE,15/01/2021,2,89200
CHE,16/01/2021,5,3805
CHE,16/01/2021,2,91234
CHE,17/01/2021,5,3889
CHE,17/01/2021,2,91814
CHE,18/01/2021,5,5536
CHE,18/01/2021,2,102393
CHE,19/01/2021,5,10264
CHE,19/01/2021,2,114964
CHE,20/01/2021,5,17036
CHE,20/01/2021,2,128674
CHE,21/01/2021,5,25745
CHE,21/01/2021,2,143204
CHE,22/01/2021,5,33821
CHE,22/01/2021,2,154960
CHE,23/01/2021,5,37867
CHE,23/01/2021,2,156722
CHE,24/01/2021,5,38483
CHE,24/01/2021,2,157286
CHE,25/01/2021,5,48414
CHE,25/01/2021,2,164650
CHE,26/01/2021,5,64849
CHE,26/01/2021,2,173287
CHE,27/01/2021,5,81923
CHE,27/01/2021,2,180571
CHE,28/01/2021,5,99759
CHE,28/01/2021,2,189538
CHE,29/01/2021,5,111361
CHE,29/01/2021,2,195576
CHE,30/01/2021,5,111361
CHE,30/01/2021,2,195576
CHE,31/01/2021,5,111361
CHE,31/01/2021,2,195576
CHE,1/02/2021,5,120912
CHE,1/02/2021,2,202192
CHE,2/02/2021,5,132260
CHE,2/02/2021,2,210465
CHE,3/02/2021,5,143607
CHE,3/02/2021,2,218437
CHE,4/02/2021,5,153986
CHE,4/02/2021,2,228677
CHE,5/02/2021,5,163301
CHE,5/02/2021,2,238775
CHE,6/02/2021,5,164477
CHE,6/02/2021,2,240927
CHE,7/02/2021,5,165053
CHE,7/02/2021,2,241546
CHE,8/02/2021,5,173075
CHE,8/02/2021,2,252063
CHE,9/02/2021,5,183554
CHE,9/02/2021,2,267073
CHE,10/02/2021,5,195301
CHE,10/02/2021,2,282236
CHE,11/02/2021,5,207116
CHE,11/02/2021,2,297989
CHE,12/02/2021,5,220604
CHE,12/02/2021,2,310992
CHE,13/02/2021,5,225765
CHE,13/02/2021,2,312773
CHE,14/02/2021,5,226495
CHE,14/02/2021,2,313386
CHE,15/02/2021,5,236108
CHE,15/02/2021,2,322677
CHE,16/02/2021,5,249341
CHE,16/02/2021,2,334445
CHE,17/02/2021,5,262219
CHE,17/02/2021,2,345792
CHE,18/02/2021,5,277238
CHE,18/02/2021,2,359385
CHE,19/02/2021,5,289459
CHE,19/02/2021,2,371656
CHE,20/02/2021,5,294139
CHE,20/02/2021,2,374200
CHE,21/02/2021,5,294912
CHE,21/02/2021,2,375046
CHE,22/02/2021,5,306099
CHE,22/02/2021,2,383788
CHE,23/02/2021,5,322234
CHE,23/02/2021,2,394287
CHE,24/02/2021,5,339315
CHE,24/02/2021,2,405454
CHE,25/02/2021,5,357115
CHE,25/02/2021,2,417149
CHE,26/02/2021,5,372714
CHE,26/02/2021,2,426249
CHE,27/02/2021,5,376803
CHE,27/02/2021,2,428642
CHE,28/02/2021,5,377864
CHE,28/02/2021,2,429568
CHE,1/03/2021,5,391115
CHE,1/03/2021,2,438585
CHE,2/03/2021,5,406224
CHE,2/03/2021,2,449439
CHE,3/03/2021,5,424055
CHE,3/03/2021,2,463490
CHE,4/03/2021,5,443148
CHE,4/03/2021,2,477912
CHE,5/03/2021,5,459117
CHE,5/03/2021,2,491088
CHE,6/03/2021,5,462748
CHE,6/03/2021,2,493751
CHE,7/03/2021,5,463570
CHE,7/03/2021,2,494885
CHE,8/03/2021,5,475277
CHE,8/03/2021,2,506619
CHE,9/03/2021,5,491212
CHE,9/03/2021,2,521164
CHE,10/03/2021,5,506664
CHE,10/03/2021,2,535929
CHE,11/03/2021,5,523221
CHE,11/03/2021,2,551556
CHE,12/03/2021,5,537052
CHE,12/03/2021,2,565135
CHE,13/03/2021,5,541214
CHE,13/03/2021,2,566978
CHE,14/03/2021,5,541794
CHE,14/03/2021,2,567846
CHE,15/03/2021,5,551904
CHE,15/03/2021,2,578808
CHE,16/03/2021,5,564824
CHE,16/03/2021,2,594769
CHE,17/03/2021,5,578613
CHE,17/03/2021,2,612616
CHE,18/03/2021,5,593455
CHE,18/03/2021,2,631096
CHE,19/03/2021,5,605762
CHE,19/03/2021,2,646725
CHE,20/03/2021,5,609017
CHE,20/03/2021,2,649621
CHE,21/03/2021,5,609159
CHE,21/03/2021,2,650829
CHE,22/03/2021,5,620463
CHE,22/03/2021,2,664365
CHE,23/03/2021,5,637010
CHE,23/03/2021,2,680239
CHE,24/03/2021,5,656025
CHE,24/03/2021,2,696399
CHE,25/03/2021,5,681069
CHE,25/03/2021,2,710290
CHE,26/03/2021,5,702336
CHE,26/03/2021,2,725117
CHE,27/03/2021,5,709088
CHE,27/03/2021,2,728414
CHE,28/03/2021,5,710379
CHE,28/03/2021,2,730713
CHE,29/03/2021,5,730831
CHE,29/03/2021,2,743448
CHE,30/03/2021,5,756646
CHE,30/03/2021,2,759070
CHE,31/03/2021,5,779393
CHE,31/03/2021,2,775117
CHE,1/04/2021,5,803166
CHE,1/04/2021,2,792822
CHE,2/04/2021,5,808487
CHE,2/04/2021,2,797925
CHE,3/04/2021,5,810815
CHE,3/04/2021,2,802056
CHE,4/04/2021,5,811433
CHE,4/04/2021,2,803172
CHE,5/04/2021,5,813524
CHE,5/04/2021,2,806972
CHE,6/04/2021,5,830945
CHE,6/04/2021,2,827866
CHE,7/04/2021,5,852329
CHE,7/04/2021,2,853018
CHE,8/04/2021,5,878032
CHE,8/04/2021,2,879538
CHE,9/04/2021,5,903551
CHE,9/04/2021,2,901801
CHE,10/04/2021,5,912661
CHE,10/04/2021,2,907288
CHE,11/04/2021,5,914495
CHE,11/04/2021,2,909578
CHE,12/04/2021,5,932325
CHE,12/04/2021,2,936252
CHE,13/04/2021,5,955970
CHE,13/04/2021,2,966867
CHE,14/04/2021,5,981679
CHE,14/04/2021,2,998300
CHE,15/04/2021,5,1010271
CHE,15/04/2021,2,1028014
CHE,16/04/2021,5,1037858
CHE,16/04/2021,2,1055190
CHE,17/04/2021,5,1048979
CHE,17/04/2021,2,1062095
CHE,18/04/2021,5,1050671
CHE,18/04/2021,2,1066797
CHE,19/04/2021,5,1071739
CHE,19/04/2021,2,1097517
CHE,20/04/2021,5,1101911
CHE,20/04/2021,2,1131480
CHE,21/04/2021,5,1136078
CHE,21/04/2021,2,1165107
CHE,22/04/2021,5,1178870
CHE,22/04/2021,2,1197087
CHE,23/04/2021,5,1213659
CHE,23/04/2021,2,1228927
CHE,24/04/2021,5,1231584
CHE,24/04/2021,2,1238302
CHE,25/04/2021,5,1237226
CHE,25/04/2021,2,1244717
CHE,26/04/2021,5,1266983
CHE,26/04/2021,2,1272130
CHE,27/04/2021,5,1308073
CHE,27/04/2021,2,1305683
CHE,28/04/2021,5,1346965
CHE,28/04/2021,2,1340600
CHE,29/04/2021,5,1387958
CHE,29/04/2021,2,1372799
CHE,30/04/2021,5,1423838
CHE,30/04/2021,2,1401428
CHE,1/05/2021,5,1441276
CHE,1/05/2021,2,1414130
CHE,2/05/2021,5,1447563
CHE,2/05/2021,2,1420468
CHE,3/05/2021,5,1476124
CHE,3/05/2021,2,1452856
CHE,4/05/2021,5,1515861
CHE,4/05/2021,2,1489433
CHE,5/05/2021,5,1560907
CHE,5/05/2021,2,1523417
CHE,6/05/2021,5,1616211
CHE,6/05/2021,2,1558922
CHE,7/05/2021,5,1672783
CHE,7/05/2021,2,1588469
CHE,8/05/2021,5,1698613
CHE,8/05/2021,2,1603176
CHE,9/05/2021,5,1709036
CHE,9/05/2021,2,1608858
CHE,10/05/2021,5,1757415
CHE,10/05/2021,2,1641727
CHE,11/05/2021,5,1815907
CHE,11/05/2021,2,1679679
CHE,12/05/2021,5,1876651
CHE,12/05/2021,2,1717303
CHE,13/05/2021,5,1905331
CHE,13/05/2021,2,1734632
CHE,14/05/2021,5,1957797
CHE,14/05/2021,2,1764145
CHE,15/05/2021,5,1987318
CHE,15/05/2021,2,1778818
CHE,16/05/2021,5,1998953
CHE,16/05/2021,2,1786212
CHE,17/05/2021,5,2050332
CHE,17/05/2021,2,1819591
CHE,18/05/2021,5,2113676
CHE,18/05/2021,2,1857028
CHE,19/05/2021,5,2181965
CHE,19/05/2021,2,1891588
CHE,20/05/2021,5,2257334
CHE,20/05/2021,2,1926202
CHE,21/05/2021,5,2325788
CHE,21/05/2021,2,1960109
CHE,22/05/2021,5,2359600
CHE,22/05/2021,2,1973977
CHE,23/05/2021,5,2373582
CHE,23/05/2021,2,1978719
CHE,24/05/2021,5,2407827
CHE,24/05/2021,2,1995035
CHE,25/05/2021,5,2474016
CHE,25/05/2021,2,2030875
CHE,26/05/2021,5,2545443
CHE,26/05/2021,2,2066845
CHE,27/05/2021,5,2621749
CHE,27/05/2021,2,2099140
CHE,28/05/2021,5,2694270
CHE,28/05/2021,2,2132168
CHE,29/05/2021,5,2732854
CHE,29/05/2021,2,2148152
CHE,30/05/2021,5,2748443
CHE,30/05/2021,2,2157218
CHE,31/05/2021,5,2808020
CHE,31/05/2021,2,2191101
CHE,1/06/2021,5,2881320
CHE,1/06/2021,2,2226591
CHE,2/06/2021,5,2963168
CHE,2/06/2021,2,2257473
CHE,3/06/2021,5,3042324
CHE,3/06/2021,2,2281968
CHE,4/06/2021,5,3128449
CHE,4/06/2021,2,2307279
CHE,5/06/2021,5,3184130
CHE,5/06/2021,2,2325248
CHE,6/06/2021,5,3204287
CHE,6/06/2021,2,2332797
CHE,7/06/2021,5,3282947
CHE,7/06/2021,2,2356285
CHE,8/06/2021,5,3370683
CHE,8/06/2021,2,2380888
CHE,9/06/2021,5,3459462
CHE,9/06/2021,2,2405236
CHE,10/06/2021,5,3543481
CHE,10/06/2021,2,2427204
CHE,11/06/2021,5,3626950
CHE,11/06/2021,2,2452379
CHE,12/06/2021,5,3680597
CHE,12/06/2021,2,2469955
CHE,13/06/2021,5,3699917
CHE,13/06/2021,2,2477436
CHE,14/06/2021,5,3776403
CHE,14/06/2021,2,2499157
CHE,15/06/2021,5,3860171
CHE,15/06/2021,2,2520010
CHE,16/06/2021,5,3945376
CHE,16/06/2021,2,2538424
CHE,17/06/2021,5,4033699
CHE,17/06/2021,2,2556947
CHE,18/06/2021,5,4116627
CHE,18/06/2021,2,2576878
CHE,19/06/2021,5,4164269
CHE,19/06/2021,2,2592458
CHE,20/06/2021,5,4180256
CHE,20/06/2021,2,2597291
CHE,21/06/2021,5,4251486
CHE,21/06/2021,2,2614301
CHE,22/06/2021,5,4328046
CHE,22/06/2021,2,2630207
CHE,23/06/2021,5,4403318
CHE,23/06/2021,2,2644921
CHE,24/06/2021,5,4476948
CHE,24/06/2021,2,2659819
CHE,25/06/2021,5,4547358
CHE,25/06/2021,2,2676924
CHE,26/06/2021,5,4588016
CHE,26/06/2021,2,2687067
CHE,27/06/2021,5,4601549
CHE,27/06/2021,2,2691842
CHE,28/06/2021,5,4664033
CHE,28/06/2021,2,2704190
CHE,29/06/2021,5,4729176
CHE,29/06/2021,2,2718382
CHE,30/06/2021,5,4798250
CHE,30/06/2021,2,2732323
CHE,1/07/2021,5,4859094
CHE,1/07/2021,2,2744127
CHE,2/07/2021,5,4922488
CHE,2/07/2021,2,2754657
CHE,3/07/2021,5,4962149
CHE,3/07/2021,2,2762247
CHE,4/07/2021,5,4973985
CHE,4/07/2021,2,2765354
CHE,5/07/2021,5,5033050
CHE,5/07/2021,2,2777768
CHE,6/07/2021,5,5094643
CHE,6/07/2021,2,2789193
CHE,7/07/2021,5,5153099
CHE,7/07/2021,2,2800936
CHE,8/07/2021,5,5212614
CHE,8/07/2021,2,2812771
CHE,9/07/2021,5,5269501
CHE,9/07/2021,2,2826386
CHE,10/07/2021,5,5302196
CHE,10/07/2021,2,2835711
CHE,11/07/2021,5,5311589
CHE,11/07/2021,2,2837996
CHE,12/07/2021,5,5366360
CHE,12/07/2021,2,2852543
CHE,13/07/2021,5,5422101
CHE,13/07/2021,2,2865486
CHE,14/07/2021,5,5471678
CHE,14/07/2021,2,2877723
CHE,15/07/2021,5,5522213
CHE,15/07/2021,2,2888006
CHE,16/07/2021,5,5571735
CHE,16/07/2021,2,2898910
CHE,17/07/2021,5,5597461
CHE,17/07/2021,2,2906308
CHE,18/07/2021,5,5603905
CHE,18/07/2021,2,2907709
CHE,19/07/2021,5,5653573
CHE,19/07/2021,2,2921874
CHE,20/07/2021,5,5698429
CHE,20/07/2021,2,2932312
CHE,21/07/2021,5,5738497
CHE,21/07/2021,2,2941633
CHE,22/07/2021,5,5774124
CHE,22/07/2021,2,2950718
CHE,23/07/2021,5,5812168
CHE,23/07/2021,2,2961014
CHE,24/07/2021,5,5832132
CHE,24/07/2021,2,2966651
CHE,25/07/2021,5,5836157
CHE,25/07/2021,2,2967511
CHE,26/07/2021,5,5869582
CHE,26/07/2021,2,2976868
CHE,27/07/2021,5,5897258
CHE,27/07/2021,2,2984706
CHE,28/07/2021,5,5920241
CHE,28/07/2021,2,2993310
CHE,29/07/2021,5,5943441
CHE,29/07/2021,2,3000760
CHE,30/07/2021,5,5966549
CHE,30/07/2021,2,3009162
CHE,31/07/2021,5,5974354
CHE,31/07/2021,2,3012732
CHE,1/08/2021,5,5974814
CHE,1/08/2021,2,3013745
CHE,2/08/2021,5,5988801
CHE,2/08/2021,2,3021416
CHE,3/08/2021,5,6008842
CHE,3/08/2021,2,3027852
CHE,4/08/2021,5,6024779
CHE,4/08/2021,2,3035685
CHE,5/08/2021,5,6042447
CHE,5/08/2021,2,3042849
USA,12/01/2021,5,3835859
USA,12/01/2021,2,5488697
USA,13/01/2021,5,4249795
USA,13/01/2021,2,6025872
USA,15/01/2021,5,5122662
USA,15/01/2021,2,7153268
USA,19/01/2021,5,6828561
USA,19/01/2021,2,8874811
USA,20/01/2021,5,7239750
USA,20/01/2021,2,9281063
USA,21/01/2021,5,7724683
USA,21/01/2021,2,9817027
USA,22/01/2021,5,8407909
USA,22/01/2021,2,10695066
USA,23/01/2021,5,9061112
